Shipment_ID,Order_Date,Dispatch_Hour,Warehouse_ID,Region,Carrier_Type,Expected_Delivery_Hours
SHP200408,2024-01-01,5,WH_W2,South,Road,24.08642145238061
SHP200409,2024-04-23,23,WH_S1,West,Air,23.444508898314353
SHP200410,2024-01-21,22,WH_N2,North,Air,21.322871234344245
SHP200411,2024-05-04,2,WH_W1,North,Air,32.87632886518728
SHP200412,2024-05-01,7,WH_S1,North,Road,28.118261849672624
SHP200413,2024-02-01,8,WH_W2,West,Air,18.032051763985116
SHP200414,2024-04-22,16,WH_N2,North,Road,29.85426877544048
SHP200415,2024-02-19,21,WH_E1,South,Road,29.347333813101223
SHP200416,2024-04-22,19,WH_W1,East,Road,20.0513120138085
SHP200417,2024-05-30,3,WH_W2,North,Road,21.530183412625824
SHP200418,2024-06-07,18,WH_N2,West,Air,23.88320489505395
SHP200419,2024-04-24,0,WH_W2,South,Air,26.190115327050197
SHP200420,2024-03-05,13,WH_N1,West,Air,20.973407563462132
SHP200421,2024-06-11,18,WH_S1,East,Air,18.947864357715865
SHP200422,2024-03-25,23,WH_E1,North,Air,21.84309699046705
SHP200423,2024-03-20,8,WH_N1,South,Road,23.162997504467253
SHP200424,2024-05-28,19,WH_N1,West,Road,29.53516345564993
SHP200425,2024-05-25,12,WH_W1,West,Air,27.346920084055498
SHP200426,2024-05-18,4,WH_N2,West,Road,20.704624971267375
SHP200427,2024-01-01,0,WH_W2,South,Road,28.194286154310735
SHP200428,2024-05-08,18,WH_W1,North,Road,26.041960761834865
SHP200429,2024-06-12,9,WH_N2,North,Road,27.09630889941699
SHP200430,2024-04-29,8,WH_W1,South,Air,21.47557038506597
SHP200431,2024-04-28,1,WH_E1,East,Road,18.44688771599164
SHP200432,2024-06-05,13,WH_W1,East,Road,27.44962202264832
SHP200433,2024-06-18,7,WH_N2,West,Road,22.764042731392802
SHP200434,2024-02-05,8,WH_S1,East,Road,26.57748443724376
SHP200435,2024-03-26,21,WH_W2,North,Road,20.057999303966824
SHP200436,2024-06-22,10,WH_E1,West,Road,24.119441090163317
SHP200437,2024-03-29,5,WH_W2,East,Road,19.842179114050808
SHP200438,2024-03-28,22,WH_E1,East,Air,24.296714354922212
SHP200439,2024-05-19,1,WH_S1,East,Air,22.19285942601381
SHP200440,2024-04-30,7,WH_W2,North,Road,20.191835690188366
SHP200441,2024-01-12,19,WH_W1,West,Road,21.5018379272517
SHP200442,2024-04-27,5,WH_E1,West,Air,30.818104368177302
SHP200443,2024-05-30,0,WH_W2,East,Road,11.97903409313988
SHP200444,2024-06-05,23,WH_N1,West,Air,29.13619934077048
SHP200445,2024-06-13,6,WH_S1,West,Air,22.07407285955313
SHP200446,2024-03-07,5,WH_N1,West,Road,26.624581918725443
SHP200447,2024-04-03,6,WH_N2,East,Road,26.2054617839781
SHP200448,2024-04-13,7,WH_W2,West,Road,27.231697700819364
SHP200449,2024-04-15,11,WH_W2,South,Air,24.766244451700167
SHP200450,2024-02-24,17,WH_N1,West,Road,20.681433255341762
SHP200451,2024-06-19,22,WH_N2,West,Road,23.642902865016705
SHP200452,2024-05-16,21,WH_N1,South,Road,24.900819017073296
SHP200453,2024-06-15,6,WH_S1,North,Road,23.61293717927801
SHP200454,2024-03-31,9,WH_W1,East,Air,27.803440186240802
SHP200455,2024-05-25,10,WH_E1,East,Road,19.301714958836143
SHP200456,2024-05-24,8,WH_N1,South,Air,18.464121839287277
SHP200457,2024-03-12,14,WH_N1,South,Road,22.916453404806255
SHP200458,2024-04-28,18,WH_N2,West,Air,20.256825340065255
SHP200459,2024-02-26,1,WH_N2,West,Air,19.11138861930771
SHP200460,2024-01-05,12,WH_W1,West,Air,27.679583108164323
SHP200461,2024-06-23,20,WH_S1,North,Air,31.24500563973364
SHP200462,2024-03-08,7,WH_W1,East,Road,28.8620204821732
SHP200463,2024-06-23,16,WH_W2,South,Road,21.374976782162687
SHP200464,2024-01-29,1,WH_W2,West,Road,25.387588570375243
SHP200465,2024-06-21,6,WH_S1,West,Road,20.246640052890346
SHP200466,2024-02-06,20,WH_N1,West,Air,33.49898614095281
SHP200467,2024-02-01,0,WH_W1,North,Road,32.149163887666205
SHP200468,2024-02-18,5,WH_W1,South,Road,20.419537430362933
SHP200469,2024-02-10,13,WH_W2,North,Road,24.285850823104525
SHP200470,2024-05-02,15,WH_E1,North,Road,23.368739049726805
SHP200471,2024-05-29,8,WH_W2,North,Road,31.71224956450257
SHP200472,2024-03-05,7,WH_N2,West,Air,23.638138491115992
SHP200473,2024-01-29,18,WH_N2,East,Air,23.544808646844437
SHP200474,2024-01-08,3,WH_E1,South,Air,19.83127425464437
SHP200475,2024-02-13,4,WH_E1,North,Road,22.479187940193103
SHP200476,2024-03-31,11,WH_N1,South,Road,26.360418298395206
SHP200477,2024-05-13,17,WH_N2,North,Road,22.476052819803584
SHP200478,2024-03-17,14,WH_N1,West,Air,21.05137414961424
SHP200479,2024-03-06,23,WH_E1,North,Road,18.902707909905427
SHP200480,2024-03-30,12,WH_N1,North,Road,32.266204496706784
SHP200481,2024-03-30,10,WH_E1,West,Air,28.00177048428585
SHP200482,2024-05-02,14,WH_S1,North,Road,25.873643274052128
SHP200483,2024-01-22,4,WH_E1,East,Road,17.182238495495955
SHP200484,2024-04-12,8,WH_N2,West,Road,20.29931287429766
SHP200485,2024-04-17,1,WH_W2,East,Road,27.037669788780907
SHP200486,2024-04-30,16,WH_S1,West,Road,24.7760364585591
SHP200487,2024-06-14,3,WH_N2,South,Air,25.98698458343973
SHP200488,2024-01-26,10,WH_N1,North,Road,23.551042049640117
SHP200489,2024-05-06,12,WH_E1,South,Road,18.17707675539892
SHP200490,2024-03-09,8,WH_N1,South,Road,22.037365409160046
SHP200491,2024-06-06,6,WH_W2,North,Road,21.13009721691438
SHP200492,2024-05-30,18,WH_N1,South,Road,25.066253628065905
SHP200493,2024-02-02,12,WH_N2,East,Road,22.942518568050602
SHP200494,2024-03-04,6,WH_W1,West,Road,17.858209920692822
SHP200495,2024-01-11,7,WH_N1,North,Road,22.80727604864569
SHP200496,2024-03-18,17,WH_N2,North,Air,26.235577017414055
SHP200497,2024-06-12,12,WH_E1,West,Air,19.643443636946394
SHP200498,2024-06-10,8,WH_S1,East,Road,20.934595387763096
SHP200499,2024-02-08,16,WH_N2,West,Air,28.452850447359435
SHP200500,2024-04-13,23,WH_W1,North,Road,24.479003058053898
SHP200501,2024-04-22,13,WH_S1,West,Road,16.376473046048837
SHP200502,2024-05-31,11,WH_W2,South,Road,28.286109806092504
SHP200503,2024-01-01,9,WH_N2,East,Road,22.63704343954259
SHP200504,2024-03-23,16,WH_E1,East,Air,16.90151497023836
SHP200505,2024-01-07,10,WH_S1,East,Air,21.857127494955996
SHP200506,2024-05-25,10,WH_E1,West,Air,16.03418204535022
SHP200507,2024-01-03,19,WH_N1,North,Road,18.632535595655995
SHP200508,2024-01-15,1,WH_W1,East,Road,26.145959600046304
SHP200509,2024-06-23,14,WH_N2,South,Air,21.314247215463602
SHP200510,2024-03-07,12,WH_E1,South,Air,30.881754738142362
SHP200511,2024-02-01,2,WH_E1,East,Road,14.468376543233362
SHP200512,2024-05-16,22,WH_W1,South,Air,20.137742873680978
SHP200513,2024-03-18,7,WH_E1,South,Air,16.08291146240517
SHP200514,2024-06-18,4,WH_W2,West,Road,28.264441741598198
SHP200515,2024-06-03,11,WH_E1,West,Road,23.10214666497651
SHP200516,2024-04-13,3,WH_E1,North,Road,23.870697295924483
SHP200517,2024-01-19,18,WH_S1,North,Road,25.394945465768824
SHP200518,2024-03-25,4,WH_N2,South,Road,19.157288775683163
SHP200519,2024-01-24,12,WH_N2,South,Air,26.347126248351906
SHP200520,2024-06-05,22,WH_N2,South,Road,23.72260992870018
SHP200521,2024-04-02,12,WH_E1,East,Road,26.023804201294055
SHP200522,2024-05-03,8,WH_S1,South,Road,24.838840714880053
SHP200523,2024-02-15,8,WH_E1,East,Air,17.513824814596987
SHP200524,2024-04-07,13,WH_W1,West,Road,28.290796899783256
SHP200525,2024-01-02,16,WH_E1,South,Road,21.57887774023906
SHP200526,2024-01-25,17,WH_N2,East,Road,28.60763202420754
SHP200527,2024-04-13,19,WH_W1,North,Road,22.25410421058868
SHP200528,2024-02-28,20,WH_W1,West,Air,22.687450385636023
SHP200529,2024-02-06,8,WH_E1,East,Road,21.523517976335015
SHP200530,2024-02-12,6,WH_W1,West,Air,22.807397259741364
SHP200531,2024-02-17,19,WH_S1,South,Road,23.11811294605119
SHP200532,2024-03-27,19,WH_N2,North,Road,24.601241539023285
SHP200533,2024-06-20,5,WH_W2,South,Road,22.288518646395914
SHP200534,2024-05-09,17,WH_W2,West,Air,20.757661406624408
SHP200535,2024-03-25,11,WH_W2,South,Road,29.72094187740962
SHP200536,2024-03-28,0,WH_S1,East,Air,24.03309940868492
SHP200537,2024-06-23,16,WH_N2,North,Road,29.272926412043134
SHP200538,2024-02-21,21,WH_E1,West,Air,20.5779083308038
SHP200539,2024-05-05,17,WH_N2,West,Air,19.595545556801806
SHP200540,2024-01-28,15,WH_W2,South,Air,26.719537983418807
SHP200541,2024-02-05,2,WH_S1,North,Air,24.649115730422373
SHP200542,2024-05-30,14,WH_N2,North,Air,28.085108246807618
SHP200543,2024-04-26,6,WH_E1,South,Road,30.484676866856407
SHP200544,2024-03-30,21,WH_W2,South,Air,23.027110875716787
SHP200545,2024-04-27,6,WH_E1,South,Road,26.12577591272094
SHP200546,2024-01-26,22,WH_N2,North,Air,25.37522227336766
SHP200547,2024-01-31,22,WH_W2,North,Road,20.49050386618321
SHP200548,2024-04-16,13,WH_E1,South,Road,20.92306757956553
SHP200549,2024-03-17,2,WH_W1,West,Road,24.463321519424095
SHP200550,2024-06-23,11,WH_N2,South,Air,17.030165446238968
SHP200551,2024-03-28,19,WH_W1,West,Road,19.987738299705562
SHP200552,2024-04-12,15,WH_N1,North,Road,23.830119314758207
SHP200553,2024-03-29,7,WH_N2,North,Air,29.1979228766994
SHP200554,2024-03-27,10,WH_E1,South,Road,12.478671541769797
SHP200555,2024-06-04,1,WH_W1,North,Road,23.669210621763895
SHP200556,2024-05-10,19,WH_S1,North,Road,19.725079439482734
SHP200557,2024-02-20,16,WH_S1,North,Air,22.00323175509519
SHP200558,2024-05-26,19,WH_E1,West,Air,30.961245700471892
SHP200559,2024-04-17,4,WH_W1,East,Road,20.195801611224642
SHP200560,2024-01-18,10,WH_N2,South,Road,27.081750154326556
SHP200561,2024-02-22,10,WH_E1,South,Road,30.77641664289289
SHP200562,2024-01-05,20,WH_W2,West,Road,24.77324327122753
SHP200563,2024-03-30,15,WH_W1,North,Road,22.388312000075892
SHP200564,2024-03-16,19,WH_E1,West,Air,28.605906264039973
SHP200565,2024-04-11,18,WH_N1,West,Road,22.936246834246425
SHP200566,2024-02-28,7,WH_N1,West,Air,24.13221015608315
SHP200567,2024-01-04,22,WH_W1,East,Road,29.74252835993417
SHP200568,2024-06-07,10,WH_W2,East,Road,23.698176714792996
SHP200569,2024-03-03,16,WH_N1,South,Road,24.837709699441024
SHP200570,2024-01-01,1,WH_W2,South,Road,27.145484230710327
SHP200571,2024-04-18,10,WH_N1,North,Air,27.663119998829366
SHP200572,2024-04-30,0,WH_N2,West,Road,31.82533763107709
SHP200573,2024-03-20,4,WH_N1,West,Road,24.82162559145943
SHP200574,2024-04-10,6,WH_W1,East,Air,21.689919818269743
SHP200575,2024-02-14,3,WH_S1,South,Road,18.580652691584667
SHP200576,2024-05-21,1,WH_E1,South,Road,18.212652503106863
SHP200577,2024-04-06,17,WH_W2,North,Air,25.026664660864412
SHP200578,2024-04-26,7,WH_N2,South,Road,26.364411852076
SHP200579,2024-02-25,18,WH_E1,East,Road,27.08526168042007
SHP200580,2024-03-16,2,WH_W1,South,Road,24.70197780690919
SHP200581,2024-04-06,0,WH_N2,West,Road,22.3364691931976
SHP200582,2024-05-14,18,WH_W1,East,Air,27.47808042355245
SHP200583,2024-02-18,3,WH_W2,East,Road,33.425924392995285
SHP200584,2024-05-11,13,WH_W1,North,Road,25.152320581118236
SHP200585,2024-06-15,2,WH_W1,South,Road,26.308458639281334
SHP200586,2024-02-25,19,WH_W1,South,Road,26.25852645216882
SHP200587,2024-05-12,19,WH_N2,North,Air,20.35416443025964
SHP200588,2024-04-14,6,WH_N2,East,Road,28.35234958902798
SHP200589,2024-01-31,17,WH_W2,West,Air,24.786524625898608
SHP200590,2024-01-27,9,WH_N1,West,Air,30.304514769398363
SHP200591,2024-02-16,19,WH_E1,East,Road,23.759149257511925
SHP200592,2024-02-25,22,WH_S1,West,Road,20.38182035720353
SHP200593,2024-02-11,13,WH_S1,West,Road,22.12925770130853
SHP200594,2024-02-24,2,WH_S1,East,Air,19.620369174550717
SHP200595,2024-01-27,21,WH_S1,West,Road,28.502292600355034
SHP200596,2024-04-01,7,WH_W1,West,Air,19.49844026485151
SHP200597,2024-05-29,2,WH_N1,South,Road,20.09273031150724
SHP200598,2024-04-07,4,WH_E1,South,Road,17.290486051778934
SHP200599,2024-02-07,23,WH_E1,West,Road,21.075773353447122
SHP200600,2024-02-14,10,WH_W1,East,Air,20.558162420022544
SHP200601,2024-06-26,12,WH_N1,North,Road,25.842894074872657
SHP200602,2024-02-15,13,WH_W2,South,Road,18.48914915771131
SHP200603,2024-03-22,2,WH_N2,North,Air,28.32173611888845
SHP200604,2024-02-25,15,WH_S1,West,Road,27.786588593389087
SHP200605,2024-01-18,7,WH_N2,West,Road,22.007167380332657
SHP200606,2024-04-28,5,WH_S1,South,Air,31.051590698420483
SHP200607,2024-03-18,10,WH_S1,North,Road,22.91923524856363
SHP200608,2024-03-03,21,WH_W2,West,Road,25.733478859611864
SHP200609,2024-02-17,22,WH_S1,North,Road,22.45424744364995
SHP200610,2024-03-10,15,WH_N1,North,Road,30.72125768480903
SHP200611,2024-05-30,23,WH_E1,South,Road,27.49590774218301
SHP200612,2024-02-10,5,WH_S1,North,Road,19.949596549197516
SHP200613,2024-02-21,15,WH_W1,South,Air,25.164062576460758
SHP200614,2024-03-06,2,WH_N1,West,Air,21.00305021687268
SHP200615,2024-06-22,11,WH_W1,West,Air,20.01250529391308
SHP200616,2024-02-02,22,WH_E1,West,Road,26.793328204141716
SHP200617,2024-04-25,0,WH_E1,East,Road,29.601031778278696
SHP200618,2024-05-12,11,WH_S1,North,Air,22.720718912555594
SHP200619,2024-01-30,9,WH_E1,West,Road,23.785370641265867
SHP200620,2024-03-17,16,WH_W1,North,Road,25.001072492397626
SHP200621,2024-04-10,20,WH_N2,South,Road,23.76084687450424
SHP200622,2024-01-01,16,WH_S1,North,Road,22.966479188789865
SHP200623,2024-01-03,17,WH_E1,North,Road,25.70146728626902
SHP200624,2024-02-17,10,WH_W2,East,Road,22.475415660606753
SHP200625,2024-03-26,14,WH_E1,North,Air,30.400536744103103
SHP200626,2024-01-23,21,WH_N2,South,Road,31.69902707037895
SHP200627,2024-03-14,3,WH_W1,West,Air,22.73795250472537
SHP200628,2024-03-27,0,WH_N2,East,Road,24.411043799433564
SHP200629,2024-04-29,14,WH_E1,South,Air,29.840689976837137
SHP200630,2024-03-28,3,WH_N2,West,Road,22.580240096074355
SHP200631,2024-06-20,8,WH_N1,North,Road,26.810861493954583
SHP200632,2024-02-22,12,WH_W2,North,Air,22.2640466206076
SHP200633,2024-01-11,20,WH_N1,East,Air,19.25593288823551
SHP200634,2024-05-16,7,WH_N2,West,Road,22.09467653734955
SHP200635,2024-03-16,21,WH_E1,South,Air,28.95794789237587
SHP200636,2024-04-29,7,WH_S1,West,Road,23.845571554640017
SHP200637,2024-02-09,0,WH_S1,South,Air,22.950216072750184
SHP200638,2024-02-26,17,WH_N1,North,Road,24.461371434996316
SHP200639,2024-03-08,5,WH_N1,East,Road,23.678697132976872
SHP200640,2024-04-25,3,WH_S1,South,Road,23.13452331139875
SHP200641,2024-03-12,19,WH_S1,West,Air,19.16152602601847
SHP200642,2024-04-22,9,WH_E1,West,Air,31.60349342613886
SHP200643,2024-01-17,21,WH_S1,West,Road,14.578405470802071
SHP200644,2024-03-11,19,WH_N1,North,Road,17.89382842328831
SHP200645,2024-01-08,17,WH_E1,West,Air,25.915177935785906
SHP200646,2024-03-18,22,WH_W1,South,Road,15.636044128618298
SHP200647,2024-01-17,19,WH_N1,East,Road,14.994947970218874
SHP200648,2024-01-03,17,WH_N2,North,Air,27.26121104356635
SHP200649,2024-04-13,23,WH_N1,South,Road,23.03710587001791
SHP200650,2024-05-12,16,WH_S1,West,Road,26.821419285503076
SHP200651,2024-01-30,21,WH_W1,South,Road,22.80111319148664
SHP200652,2024-03-18,15,WH_N2,East,Road,27.441611033713578
SHP200653,2024-01-25,3,WH_W2,West,Road,31.026076627738192
SHP200654,2024-04-09,1,WH_N2,North,Road,27.16407806695995
SHP200655,2024-04-17,10,WH_W1,South,Road,30.033549201977262
SHP200656,2024-05-12,18,WH_N2,West,Air,26.8360883752207
SHP200657,2024-05-29,11,WH_W1,South,Road,25.077904542217656
SHP200658,2024-06-04,4,WH_N1,East,Road,25.213654962203613
SHP200659,2024-06-21,2,WH_N2,East,Air,17.887987764223734
SHP200660,2024-04-30,23,WH_W1,North,Air,20.882591331661263
SHP200661,2024-06-04,13,WH_E1,North,Road,25.161617504723193
SHP200662,2024-03-26,8,WH_S1,South,Road,24.431134892578463
SHP200663,2024-01-26,10,WH_W1,South,Road,17.97877474501971
SHP200664,2024-04-19,0,WH_N2,North,Air,32.03447940822572
SHP200665,2024-01-06,12,WH_N2,West,Air,29.804239854859745
SHP200666,2024-05-08,15,WH_N1,North,Air,27.453941698207217
SHP200667,2024-06-22,14,WH_N1,East,Road,26.132626651806465
SHP200668,2024-01-18,6,WH_W2,West,Road,23.479977688711056
SHP200669,2024-03-15,8,WH_W1,West,Road,26.824883208904872
SHP200670,2024-02-09,3,WH_N1,South,Road,24.169154351209748
SHP200671,2024-05-31,3,WH_N1,South,Road,24.390420881176006
SHP200672,2024-03-17,12,WH_N1,East,Road,27.72117045572991
SHP200673,2024-02-22,13,WH_W2,North,Air,26.14967044559647
SHP200674,2024-01-25,21,WH_N1,West,Air,32.40449219635332
SHP200675,2024-01-03,5,WH_E1,South,Road,29.92612473623948
SHP200676,2024-04-11,8,WH_N2,West,Road,18.243117119430583
SHP200677,2024-03-12,6,WH_S1,East,Road,19.767102964448313
SHP200678,2024-06-27,20,WH_W1,South,Air,31.360362134986136
SHP200679,2024-02-05,5,WH_W2,South,Road,18.351489224149944
SHP200680,2024-04-06,22,WH_N2,West,Road,21.62924679680021
SHP200681,2024-04-24,6,WH_S1,South,Road,22.446273427990945
SHP200682,2024-01-26,8,WH_S1,North,Air,18.222315019993353
SHP200683,2024-06-18,16,WH_S1,South,Road,29.339360723886685
SHP200684,2024-02-21,22,WH_N2,West,Air,17.757651440583068
SHP200685,2024-01-06,23,WH_W1,West,Road,25.545087301237338
SHP200686,2024-05-04,1,WH_W2,North,Road,26.98707063242105
SHP200687,2024-06-12,12,WH_N1,South,Road,29.03521165753168
SHP200688,2024-03-20,2,WH_N1,North,Road,20.366965608753713
SHP200689,2024-02-10,17,WH_S1,West,Road,27.310894834504523
SHP200690,2024-01-05,23,WH_W2,East,Road,25.880479185169687
SHP200691,2024-06-04,16,WH_E1,East,Road,23.442041760511042
SHP200692,2024-01-09,4,WH_N2,North,Air,21.19835334382676
SHP200693,2024-03-06,18,WH_N1,East,Air,22.641843976657622
SHP200694,2024-01-21,6,WH_N2,South,Air,21.71103752699833
SHP200695,2024-01-03,15,WH_N1,West,Road,18.603858975762833
SHP200696,2024-06-23,1,WH_N2,West,Air,16.69655779940287
SHP200697,2024-03-18,17,WH_S1,North,Air,25.01393329464866
SHP200698,2024-01-09,13,WH_S1,West,Air,27.176415486927244
SHP200699,2024-05-29,23,WH_W2,East,Road,22.13277529441499
SHP200700,2024-05-19,12,WH_N2,South,Road,24.03427847290981
SHP200701,2024-03-05,16,WH_N2,South,Air,24.835286122971688
SHP200702,2024-01-11,22,WH_N2,North,Road,27.191412680751753
SHP200703,2024-04-15,4,WH_E1,North,Air,17.694811330301786
SHP200704,2024-04-30,21,WH_E1,East,Air,22.060645403319057
SHP200705,2024-04-23,20,WH_W2,South,Air,27.8705686495082
SHP200706,2024-06-10,9,WH_N2,South,Air,20.269768993327617
SHP200707,2024-01-28,10,WH_W2,West,Air,20.13159083468918
SHP200708,2024-02-01,18,WH_N1,West,Road,17.91223972608863
SHP200709,2024-05-19,15,WH_S1,West,Road,22.24772661875629
SHP200710,2024-02-01,8,WH_N2,North,Road,30.529140318689144
SHP200711,2024-02-03,7,WH_N2,North,Road,23.937387042957077
SHP200712,2024-01-10,15,WH_E1,North,Air,21.406535302207516
SHP200713,2024-03-19,0,WH_W1,South,Air,26.8671247558042
SHP200714,2024-03-07,17,WH_N2,West,Air,26.50711341701472
SHP200715,2024-03-14,22,WH_W2,West,Road,23.969770665405335
SHP200716,2024-05-01,17,WH_N2,East,Air,27.86847168898283
SHP200717,2024-03-06,17,WH_W2,North,Road,23.406770695436528
SHP200718,2024-03-22,5,WH_S1,West,Air,31.46290275716641
SHP200719,2024-05-13,21,WH_N2,South,Air,26.241518816299777
SHP200720,2024-04-21,4,WH_E1,East,Air,15.923659595920656
SHP200721,2024-06-15,9,WH_N2,East,Road,13.593380594133563
SHP200722,2024-04-05,4,WH_E1,West,Road,16.834019509579953
SHP200723,2024-02-20,1,WH_N1,South,Road,25.27889235161082
SHP200724,2024-05-22,3,WH_N1,South,Air,21.537251577890572
SHP200725,2024-04-30,7,WH_S1,North,Road,22.026227179310798
SHP200726,2024-05-24,15,WH_W1,West,Road,19.81849156602414
SHP200727,2024-04-22,6,WH_W2,North,Road,20.907356662078502
SHP200728,2024-01-06,4,WH_W2,East,Road,25.790747276543417
SHP200729,2024-04-23,19,WH_S1,North,Road,24.673338837762543
SHP200730,2024-06-16,8,WH_W2,South,Road,23.399612735872903
SHP200731,2024-05-04,3,WH_W1,West,Air,22.68221296960113
SHP200732,2024-03-25,19,WH_E1,South,Road,19.516467772812817
SHP200733,2024-05-04,23,WH_S1,North,Air,29.448456922767893
SHP200734,2024-05-10,8,WH_N2,West,Road,22.685851553307863
SHP200735,2024-01-23,23,WH_N2,North,Road,25.425295133055418
SHP200736,2024-05-12,10,WH_S1,North,Road,18.188333564366644
SHP200737,2024-04-13,3,WH_S1,North,Road,21.13605125068485
SHP200738,2024-02-21,16,WH_N2,West,Road,27.850178331848994
SHP200739,2024-04-06,19,WH_S1,South,Air,31.65184942925225
SHP200740,2024-06-26,10,WH_W1,East,Road,20.666862203766872
SHP200741,2024-02-24,1,WH_W2,West,Road,16.70333571376882
SHP200742,2024-05-18,12,WH_W1,West,Road,19.17422776789262
SHP200743,2024-01-17,11,WH_W1,East,Road,28.479007346774484
SHP200744,2024-06-18,11,WH_W2,East,Air,21.8542456714625
SHP200745,2024-04-29,21,WH_S1,South,Air,20.429004541696656
SHP200746,2024-04-25,8,WH_N2,East,Road,22.99669351268356
SHP200747,2024-02-13,15,WH_E1,North,Road,23.36242012856198
SHP200748,2024-05-27,3,WH_W2,West,Air,16.844492532066052
SHP200749,2024-01-19,12,WH_N2,South,Road,20.924176147982152
SHP200750,2024-06-21,9,WH_E1,West,Air,20.66704051817037
SHP200751,2024-01-01,16,WH_N1,West,Road,23.29184240927157
SHP200752,2024-01-13,23,WH_S1,East,Road,27.61024025124378
SHP200753,2024-02-15,5,WH_N2,North,Air,30.383335300835924
SHP200754,2024-01-22,15,WH_N1,West,Air,16.12640949170995
SHP200755,2024-01-17,15,WH_N1,West,Air,22.50265108011766
SHP200756,2024-06-23,10,WH_W2,South,Air,27.261454512911726
SHP200757,2024-01-16,5,WH_N1,West,Road,16.361371254825045
SHP200758,2024-04-16,20,WH_N2,South,Air,21.911205132297532
SHP200759,2024-05-27,9,WH_N1,West,Road,17.68775188868093
SHP200760,2024-06-21,9,WH_E1,West,Air,14.652920051936258
SHP200761,2024-03-30,6,WH_S1,North,Road,18.754966688507373
SHP200762,2024-03-05,17,WH_N1,West,Air,24.661048255187268
SHP200763,2024-03-29,17,WH_S1,West,Road,25.669862711588983
SHP200764,2024-02-02,6,WH_N1,North,Road,17.77383146533345
SHP200765,2024-02-09,15,WH_W1,South,Air,28.200226489639604
SHP200766,2024-06-25,6,WH_S1,South,Road,25.069206305099105
SHP200767,2024-06-14,23,WH_W1,West,Air,29.67784689643043
SHP200768,2024-05-02,3,WH_W1,West,Road,26.200183550842734
SHP200769,2024-02-09,8,WH_E1,West,Road,19.69922707050796
